source,symbol,company,isin,industry,desc,announced_at,attachment_text,pdf_url,is_order_win,order_value_inr,counterparty_type,t0,t0_pos
NSE-equities,TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,Engineering,Bagging/Receiving of orders/contracts,2026-02-16 11:29:35,Texmaco Rail & Engineering Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/TEXRAIL_16022026112907_Finalintimation16022026.pdf,True,,unclear,2026-02-16,1421
NSE-equities,TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,Engineering,Bagging/Receiving of orders/contracts,2026-05-23 22:26:04,Texmaco Rail & Engineering Limited has informed the Exchange about Bagging/Receiving of letter of award of order worth Rs. 28.58 Crores (incl. taxes) from Vedanta Aluminium Metal Limited,https://nsearchives.nseindia.com/corporate/TEXRAIL_23052026222546_TexRailSEIntimation23052026.pdf,True,285800000.0,private,2026-05-25,1485
NSE-equities,THERMAX,Thermax Limited,INE152A01029,Electrical Equipment,Press Release,2021-06-25 13:34:50,"Thermax Limited has informed the Exchange regarding a press release dated Jun 25, 2021, titled ""Thermax Group concluded Rs. 250 crore order."".",https://nsearchives.nseindia.com/corporate/THERMAX_25062021133450_Thermax250order.pdf,True,2500000000.0,unclear,2021-06-25,269
NSE-equities,THERMAX,Thermax Limited,INE152A01029,Electrical Equipment,Press Release,2022-01-04 17:16:15,"Thermax Limited has informed the Exchange regarding a press release dated January 04, 2022, titled ""Thermax Limited has concluded an order of Rs. 545.6 crore."".",https://nsearchives.nseindia.com/corporate/THERMAX_04012022171615_THERMAXORDER.pdf,True,5456000000.0,unclear,2022-01-05,401
NSE-equities,THERMAX,Thermax Limited,INE152A01029,Electrical Equipment,Press Release,2022-04-12 21:29:27,Thermax Limited has informed the Exchange about press release dated 12-Apr-2022 titled Thermax bags Rs. 522 crore order.,https://nsearchives.nseindia.com/corporate/THERMAX_12042022212924_NSE.pdf,True,5220000000.0,unclear,2022-04-13,468
NSE-equities,THERMAX,Thermax Limited,INE152A01029,Electrical Equipment,Press Release,2023-02-10 20:20:10,"Thermax Limited has informed the Exchange regarding a press release dated February 10, 2023, titled ""Thermax wins Rs. 251.7 crore order to renovate and moderniseESPs for an Indian public sector power company"".",https://nsearchives.nseindia.com/corporate/THERMAX_10022023202010_SEIntimationforpressrelease.pdf,True,2517000000.0,govt,2023-02-13,676
NSE-equities,THERMAX,Thermax Limited,INE152A01029,Electrical Equipment,Press Release,2026-03-28 10:01:07,"Thermax Limited has informed the Exchange regarding a press release dated March 27, 2026, titled ""Thermax secures a breakthrough boiler packagesupply order worth approximately Rs. 1,600 crore for an ultra-supercritical thermal power project"".",https://nsearchives.nseindia.com/corporate/THERMAXNSE_28032026100044_SEintimationpressrelase.pdf,True,16000000000.0,unclear,2026-03-30,1449
NSE-equities,TICL,Twamev Construction and Infrastructure Limited,INE388G01026,,Updates,2023-12-21 17:28:04,"Tantia Constructions Limited has informed the Exchange regarding 'With reference to the captioned subject, this is to inform that Tantia Constructions Limited has received an order amounting to Rs. 68,48,02,252.00/- (Rupees Sixty Eight Crore Forty eight lacs Two thousand two hundred fifty two and zero paisa only) from COMT Constructions Pvt. Ltd. against a contract work for  Civil, Structural, Finishing works for UNIHOMES-03 (Phase-I), Noida  with a Completion period of 30 months vide letter dated 21st December, 2023.The aforesaid intimation is to be treated as compliance under Regulation 30 of SEBI (Listing   Obligations and Disclosure Requirements) Regulations, 2015'.",https://nsearchives.nseindia.com/corporate/TCLCONS_21122023172804_Stock_exchange__order_received_dated_21122023.pdf,True,684802252.0,private,2023-12-22,887
NSE-equities,TICL,Twamev Construction and Infrastructure Limited,INE388G01026,,Bagging/Receiving of orders/contracts,2026-05-22 14:37:03,"Twamev Construction and Infrastructure Limited has informed the Exchange about Receiving of orders/contracts: Disclosure of Information pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015   Receipt of Letter of Acceptance for  Re-building of Employees Quarter at ISP Township in Phase-1  of SAIL-ISP Burnpur, IISCO Steel Plant",https://nsearchives.nseindia.com/corporate/TCLCONS_22052026143653_LetterOfAcceptance22052026.pdf,True,,govt,2026-05-22,1484
NSE-equities,TIGERLOGS,Tiger Logistics (India) Limited,INE906O01029,,Bagging/Receiving of orders/contracts,2026-06-18 20:06:44,Tiger Logistics (India) Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/TIGER_18062026200631_BHEL_Press_Release.pdf,True,,unclear,2026-06-19,1503
NSE-equities,TIMETECHNO,Time Technoplast Limited,INE508G01029,Plastic And Plastic Products,Updates,2021-08-04 17:20:34,"Time Technoplast Limited has informed the Exchange regarding 'Update on Order for Type IV LPG Composite Cylinder.Pursuant to Reg. 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we are pleased to attach herewith an update on break through order for Type IV LPG Composite Cylinder from OMCs (Oil Marketing Companies).You are requested to take note of the same.'.",https://nsearchives.nseindia.com/corporate/TIMETECHNO_04082021172034_IntimationLPG.pdf,True,,govt,2021-08-05,297
NSE-equities,TIMETECHNO,Time Technoplast Limited,INE508G01029,Plastic And Plastic Products,Updates,2021-12-30 20:01:40,Time Technoplast Limited has informed the Exchange regarding 'Prestigious single order of INR 80 crores (appx) for Type-IV Composite Cylinder           based CNG Cascade'.,https://nsearchives.nseindia.com/corporate/TIMETECHNO_30122021200140_Intimation.pdf,True,800000000.0,unclear,2021-12-31,398
NSE-equities,TIMETECHNO,Time Technoplast Limited,INE508G01029,Plastic And Plastic Products,Updates,2022-12-26 19:11:21,"Time Technoplast Limited has informed the Exchange regarding 'Update on order for CNG Cascades'.Pursuant to Reg. 30 of the SEBI (Listing Obligations and Disclosure Requirements)           Regulations, 2015,We have pleasure to inform that the Company has received prestigious repeat order from ADANI TOTAL GAS LIMITED for supply of CNG Cascades made from Type-IV Composite Cylinder for a total value of Rs. 75 Crores (appx). The delivery of these cascades will begin from January 2023.",https://nsearchives.nseindia.com/corporate/TIMETECHNO_26122022191121_UpdateonCNGcylinderOrder26122022.pdf,True,750000000.0,private,2022-12-27,643
NSE-equities,TIMETECHNO,Time Technoplast Limited,INE508G01029,Plastic And Plastic Products,Updates,2023-04-11 17:30:27,"Time Technoplast Limited has informed the Exchange regarding 'Update on additional order and capacity expansion for manufacturing of Cascades with Composite CNG Cylinders (Type-IV)'.We are pleased to inform that the Company has received prestigious order from a major Gas Distribution Company, INDRAPRASTHA GAS LIMITED (IGL), a Joint Venture of GAIL, BPCL and Govt. of NCT Delhi, for supply of CNG Cascades (TYPE-IV Composite Cylinders) for a value of INR 54.0 Crores (appx.).Due to overwhelming response and existing enhanced capacity (Phase-I completed in FY 2022-23) sold out completely, the Company has undertaken Phase-II expansion plan for increasing the manufacturing capacity by 600 nos. cascades per annum with a total capital outlay of INR 125 crores appx. Subsequent to this expansion which will be completed by end of FY 2023-24, total manufacturing capacity will be 1080 nos. cascades per annum. Further, under this Phase-II expansion, Company is also making provision for manufacturing of Hydrogen Cylinders for seed marketing.",https://nsearchives.nseindia.com/corporate/TIMETECHNO_11042023173027_Update.pdf,True,540000000.0,govt,2023-04-12,711
NSE-equities,TIMETECHNO,Time Technoplast Limited,INE508G01029,Plastic And Plastic Products,Updates,2024-06-25 19:41:47,Time Technoplast Limited has informed the Exchange regarding 'Additional order for supply of Type-IV LPG Composite Cylinder from INDIAN OIL CORPORATION LIMITED (IOCL)'.,https://nsearchives.nseindia.com/corporate/TIMETECHNO_25062024194147_Intimation25062024.pdf,True,,govt,2024-06-26,1012
NSE-equities,TIMETECHNO,Time Technoplast Limited,INE508G01029,Plastic And Plastic Products,Bagging/Receiving of orders/contracts,2026-02-14 14:42:11,"Time Technoplast Limited has informed the Exchange about First Trial Order of &#8377;2.30 Cr (approx.) received for Supply of Type IV Composite Hydrogen Storage Systems for a Public Sector Undertaking (PSU) through an Engineering, Procurement, and Construction (EPC) Contractor",https://nsearchives.nseindia.com/corporate/TIMETECHNO_14022026144147_Intimation14022026.pdf,True,23000000.0,govt,2026-02-16,1421
NSE-equities,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,,Updates,2021-02-12 23:11:18,Titagarh Wagons Limited has informed the Exchange regarding 'Contract from the Indian Navy'.,https://nsearchives.nseindia.com/corporate/TWL_12022021231118_TWL_to_SE_12022021_Indian_Navy_contract.pdf,True,,govt,2021-02-15,181
NSE-equities,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,,Press Release,2022-05-24 20:09:28,"Titagarh Wagons Limited has informed the Exchange about press release dated 24-May-2022 titled Titagarh Wagons bags the single largest order ever from the Indian Railways for 24,177 wagons valued at over Rs. 7,800 crore.",https://nsearchives.nseindia.com/corporate/TWL_24052022200927_TWL_to_SE_24052022_PressRelease_IR_Tender.pdf,True,78000000000.0,govt,2022-05-25,495
NSE-equities,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,,Updates,2023-04-11 17:55:18,Titagarh Wagons Limited has informed the Exchange regarding 'Receipt of an order from Ministry of Railways'.,https://nsearchives.nseindia.com/corporate/TWL_11042023175518_TWL_SE_REG30_Acceptance_CA_11042023.pdf,True,,govt,2023-04-12,711
NSE-equities,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,,Press Release,2023-10-03 15:38:55,"TITAGARH RAIL SYSTEMS LIMITED has informed the Exchange regarding a press release dated October 03, 2023, titled ""We enclose herewith a Press Release titled  Titagarh Rail Systems Limited inks contract with Gujarat Metro Rail Corporation Limited (GMRC) for manufacturing 72 Nos. of standard guage cars for the first phase of Surat Metro Rail  which is self-explanatory"".",https://nsearchives.nseindia.com/corporate/TITAGARH_03102023153855_TRSLPressRelease03102023.pdf,True,,govt,2023-10-04,831
NSE-equities,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,,Updates,2024-02-17 10:05:55,"TITAGARH RAIL SYSTEMS LIMITED has informed the Exchange regarding 'Pursuant to Regulation 30 read with Schedule III Part A of the SEBI Listing Regulations, we wish to inform you that the Company has received an order from the Ministry of Defence, Government of India for Procurement of 250 Specialized Wagons.'.",https://nsearchives.nseindia.com/corporate/TITAGARH_17022024100555_Award_of_Contract.pdf,True,,govt,2024-02-19,926
NSE-equities,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,,Bagging/Receiving of orders/contracts,2026-03-28 15:32:30,TITAGARH RAIL SYSTEMS LIMITED has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/TWL_28032026153222_DisclosuretoSELOI28032026.pdf,True,,unclear,2026-03-30,1449
NSE-equities,TMCV,Tata Motors Limited,INE1TAE01010,,Press Release,2026-02-10 16:06:35,"Tata Motors Limited has informed the Exchange regarding a press release dated February 10, 2026, titled "" PT Tata Motors Distribusi Indonesia, a wholly owned indirect subsidiary of Tata Motors Limited (formerly TML Commercial Vehicles Limited) secures order for 70,000 Yodha and Ultra T.7 Vehicles for deployment in Indonesia",https://nsearchives.nseindia.com/corporate/TMLCOMMERCIAL_10022026160621_NSEBSELETTERFINAL.pdf,True,,unclear,2026-02-11,1418
NSE-equities,TMCV,Tata Motors Limited,INE1TAE01010,,Press Release,2026-06-21 14:14:19,"Tata Motors Limited has informed the Exchange regarding a press release dated Jun 21, 2026, titled ""Tata Motors Limited (formerly TML Commercial Vehicles Limited) Strengthens eCV Leadership with over 3,400 Vehicle Orders Across Freight, Logistics and Passenger Mobility Segments"".",https://nsearchives.nseindia.com/corporate/TMLCOMMERCIAL_21062026141347_nsebseF.pdf,True,,unclear,2026-06-22,1504
NSE-equities,TMPV,Tata Motors Passenger Vehicles Limited,INE155A01022,,Press Release,2022-11-17 12:09:18,Tata Motors Limited has informed the Exchange about press release dated 17-Nov-2022 titled Tata Motors bags prestigious order of 1000 buses from Haryana Roadways,https://nsearchives.nseindia.com/corporate/TATAMOTORS_17112022120918_NSEBSELETTER003.pdf,True,,govt,2022-11-17,615
NSE-equities,TORNTPOWER,Torrent Power Limited,INE813H01021,Power,Awarding orders/contract,2022-07-14 13:38:42,Torrent Power Limited has informed the Exchange about Letter of Award ��� Long Term Power Purchase Arrangement for 300 MW Wind Power Project,https://nsearchives.nseindia.com/corporate/TORNTPOWER_14072022133842_Reg30.pdf,True,,unclear,2022-07-14,531
NSE-equities,TORNTPOWER,Torrent Power Limited,INE813H01021,Power,Updates,2024-02-27 20:55:56,Torrent Power Limited has informed the Exchange regarding receipt of 'Letter of Intent -  Transmission System for Evacuation of Power from RE Projects in Solapur (1500 MW) SEZ in Maharashtra '.,https://nsearchives.nseindia.com/corporate/TORNTPOWER_27022024205556_SE.pdf,True,,unclear,2024-02-28,933
NSE-equities,TOTAL,Total Transport Systems Limited,INE336X01012,,Press Release,2021-10-11 18:12:17,"Total Transport Systems Limited has informed the Exchange regarding a press release dated October 11, 2021, titled ""Company gets awarded additional 50 new stations by Flipkart as their ODH (Outsourced Delivery Hub)"".",https://nsearchives.nseindia.com/corporate/TOTAL_11102021181217_TotalFlipkartmediarelease.pdf,True,,private,2021-10-12,343
NSE-equities,TOTAL,Total Transport Systems Limited,INE336X01012,,General updates,2022-07-11 17:53:00,"Total Transport Systems Limited has informed the Exchange about subsidiary company One World Logistics, is pleased to announce that the Company has been awarded 60 new stations by Flipkart as their ODH (Outsourced Delivery Hub).",https://nsearchives.nseindia.com/corporate/TOTAL_11072022175300_Totalflipkartmediarelease.pdf,True,,private,2022-07-12,529
NSE-equities,TOUCHWOOD,Touchwood Entertainment Limited,INE486Y01013,,Awarding of order(s)/contract(s),2026-06-08 17:10:07,Touchwood Entertainment Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/TOUCHWOOD_08062026170955_Reg_30_Intimation.pdf,True,,unclear,2026-06-09,1495
NSE-equities,TPHQ,Teamo Productions HQ Limited,INE065J01016,,Updates,2023-05-13 18:23:59,GI Engineering Solutions Limited has informed the Exchange regarding 'Media ReleaseConfirmed order for supplying Structural Steel with the single order valued an amount exceeding Rs. 160 Million'.,https://nsearchives.nseindia.com/corporate/GISOLUTION_13052023182400_MediaRelease.pdf,True,160000000.0,unclear,2023-05-15,732
NSE-equities,TRANSRAILL,Transrail Lighting Limited,INE454P01035,,Press Release,2026-02-13 08:55:49,"Transrail Lighting Limited has informed the Exchange regarding a press release dated February 13, 2026, titled ""Intimation of Press release- New Order Wins"".",https://nsearchives.nseindia.com/corporate/TRANSRAIL_13022026085526_TLLPressrelease13022026.pdf,True,,unclear,2026-02-13,1420
NSE-equities,TRANSRAILL,Transrail Lighting Limited,INE454P01035,,Press Release,2026-06-02 09:04:52,"Transrail Lighting Limited has informed the Exchange regarding a press release dated Jun 02, 2026, New Order Wins.",https://nsearchives.nseindia.com/corporate/TRANSRAIL_02062026090440_TLLPressrelease02062026.pdf,True,,unclear,2026-06-02,1490
NSE-sme,TRANSTEEL,Transteel Seating Technologies Limited,,,Updates,2024-01-25 08:15:44,Transteel Seating Technologies Limited has informed the Exchange regarding 'Receipt of order'.,https://nsearchives.nseindia.com/corporate/TRANSTEEL_25012024081544_Receiptoforder.pdf,True,,unclear,2024-01-25,910
NSE-sme,TRANSTEEL,Transteel Seating Technologies Limited,,,Updates,2024-06-05 11:16:48,Transteel Seating Technologies Limited has informed the Exchange regarding  'Receipt of order'.,https://nsearchives.nseindia.com/corporate/TRANSTEEL_05062024111648_POSigned.pdf,True,,unclear,2024-06-05,998
NSE-sme,TRANSTEEL,Transteel Seating Technologies Limited,,,Bagging/Receiving of orders/contracts,2026-06-25 18:07:26,Transteel Seating Technologies Limited has informed the Exchange about receipt of orders,https://nsearchives.nseindia.com/corporate/TRANSTEEL_25062026173813_Work_Order_SD.pdf,True,,unclear,2026-06-29,1508
NSE-equities,TRENT,Trent Limited,INE849A01012,Miscellaneous,Updates,2024-03-22 21:42:28,Trent Limited has informed the Exchange regarding 'Receipt of Order'.,https://nsearchives.nseindia.com/corporate/TRENT_22032024214228_Reg30TrentLimited22032024Signed.pdf,True,,unclear,2024-03-26,951
NSE-equities,TRIGYN,Trigyn Technologies Limited,INE948A01012,Computers - Software,Press Release,2021-10-12 10:04:24,"Pursuant to Regulation 30 read with Schedule III of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, please find enclosedwith this letter a Press Release dated October 12, 2021 with respect to the Trigyn Technologies Inc. the wholly owned subsidiary has been awarded New York City Housing Authority (NYCHA)   Staff Augmentation Contract.Kindly take the same on record.",https://nsearchives.nseindia.com/corporate/TRIGYN_12102021100424_2021_10_12_NYCHA_MT.pdf,True,,govt,2021-10-12,343
NSE-equities,TRIGYN,Trigyn Technologies Limited,INE948A01012,Computers - Software,Press Release,2022-05-18 20:29:22,"Pursuant to Regulation 30 read with Schedule III of Securities and Exchange Board of India(Listing Obligations and Disclosure Requirements) Regulations, 2015 this is to inform you thatCompany has received Letter of Award from ���All India Council for Technical Education(AICTE)��� for selection of Vendor for providing services through IT professional manpower for���Study, Design, and Development��� of One Nation One Data (ONOD) platform & other AICTEapplications for the initial period of 3 years.",https://nsearchives.nseindia.com/corporate/TRIGYN_18052022202921_20220518AICTEPR.pdf,True,,govt,2022-05-19,491
NSE-equities,TRIGYN,Trigyn Technologies Limited,INE948A01012,Computers - Software,Press Release,2022-09-01 11:32:42,Trigyn Technologies Limited has informed the Exchange about press release dated 01-Sep-2022 titled Trigyn Awarded ��� State of Vermont Agency of Digital Services (Medicaid) ��� Contract,https://nsearchives.nseindia.com/corporate/TRIGYN_01092022113242_20220901TTIPR.pdf,True,,govt,2022-09-01,563
NSE-equities,TRIGYN,Trigyn Technologies Limited,INE948A01012,Computers - Software,Press Release,2023-06-08 10:45:18,"Trigyn Technologies Limited has informed the Exchange regarding a press release dated Jun 08, 2023, titled ""Extension of the United Nations OICT Contract"".",https://nsearchives.nseindia.com/corporate/TRIGYN_08062023104518_PR_UN_OICT_EXT_MT.pdf,True,,govt,2023-06-08,751
NSE-equities,TRIGYN,Trigyn Technologies Limited,INE948A01012,Computers - Software,Press Release,2023-12-07 12:49:36,"Trigyn Technologies Limited has informed the Exchange regarding a press release dated December 07, 2023, titled ""Trigyn Awarded   Extension of the United Nations OICT Contract"".",https://nsearchives.nseindia.com/corporate/TRIGYN_07122023124936_TTLUNOICTExtensionPR07122023.pdf,True,,govt,2023-12-07,876
NSE-sme,TROM,Trom Industries Limited,,,Bagging/Receiving of orders/contracts,2026-01-08 19:25:14,Trom Industries Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/TROM2024_08012026192504_VIMAL_INTIMATION.pdf,True,,unclear,2026-01-09,1396
NSE-sme,TROM,Trom Industries Limited,,,Bagging/Receiving of orders/contracts,2026-04-11 18:14:56,Trom Industries Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/TROM2024_11042026181441_Intimation_Zydus_Pharmaceuticals_Signed.pdf,True,,unclear,2026-04-13,1457
NSE-sme,TRUST,Trust Fintech Limited,,,Bagging/Receiving of orders/contracts,2026-02-17 14:25:23,"Trust Fintech Limited has informed the Exchange about Bagging/Receiving of orders/contracts from FASYL, NIGERIA",https://nsearchives.nseindia.com/corporate/TRUST_17022026142436_IntimationFASYLNigeriaorder.pdf,True,,private,2026-02-17,1422
NSE-equities,TVSSCS,TVS Supply Chain Solutions Limited,INE395N01027,,Press Release,2024-02-20 15:21:50,"Tvs Supply Chain Solutions Limited has informed the Exchange regarding a press release dated February 20, 2024, titled ""TVS SCS extends contract with Rolls-Royce for 5 years"".",https://nsearchives.nseindia.com/corporate/TVSSCS_20022024152150_Press.pdf,True,,private,2024-02-20,927
NSE-equities,TVSSCS,TVS Supply Chain Solutions Limited,INE395N01027,,Press Release,2024-06-11 16:38:00,"Tvs Supply Chain Solutions Limited has informed the Exchange regarding a press release dated Jun 11, 2024, titled ""TVS Supply Chain Solutions wins Strategic deal with Daimler Truck AG"".",https://nsearchives.nseindia.com/corporate/TVSSCS_11062024163800_PR.pdf,True,,private,2024-06-12,1003
NSE-sme,UHTL,United Heat Transfer Limited,,,Bagging/Receiving of orders/contracts,2026-03-28 00:16:20,United Heat Transfer Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/UNITEDHEAT_28032026001439_27032026.pdf,True,,unclear,2026-03-30,1449
NSE-equities,UNIDT,United Drilling Tools Limited,INE961D01019,,Press Release,2023-12-19 14:28:36,"United Drilling Tools Limited has informed the Exchange regarding a press release dated December 19, 2023, titled ""Award of Order"".",https://nsearchives.nseindia.com/corporate/UNIDT_19122023142836_Press_Release.pdf,True,,unclear,2023-12-19,884
NSE-equities,UNIDT,United Drilling Tools Limited,INE961D01019,,Awarding of order(s)/contract(s),2026-03-07 12:53:55,United Drilling Tools Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/UNIDT_07032026125345_Intimation.pdf,True,,unclear,2026-03-09,1435
NSE-equities,UNIDT,United Drilling Tools Limited,INE961D01019,,Press Release,2026-06-15 14:55:11,"United Drilling Tools Limited has informed the Exchange regarding a press release dated Jun 15, 2026, titled ""Receipt of Export order from Russia"".",https://nsearchives.nseindia.com/corporate/UNIDT_15062026145458_Intimation.pdf,True,,unclear,2026-06-15,1499
NSE-equities,UNIMECH,Unimech Aerospace and Manufacturing Limited,INE0U3I01011,,General Updates,2026-01-07 09:00:59,"Pursuant to Regulation 30 of the Listing Regulations, 2015, we hereby inform that Innomech Aerospace Toolings Private Limited, a wholly owned subsidiary of Unimech Aerospace and Manufacturing Limited ( the Company ) has bagged order worth &#8377;72.20 crores from Nuclear Power Corporation of India Limited (NPCIL)",https://nsearchives.nseindia.com/corporate/UNIMECH_07012026090006_Reg_30-Receipt_of_Order_Jan_2026_Signed.pdf,True,722000000.0,govt,2026-01-07,1394
NSE-equities,UNIVASTU,Univastu India Limited,INE562X01013,,Updates,2021-12-13 15:32:42,Univastu India Limited has informed the Exchange regarding 'Receipt of Work Order'.,https://nsearchives.nseindia.com/corporate/UNIVASTU_13122021153242_WorkOrderIntimation.pdf,True,,unclear,2021-12-14,385
NSE-equities,UNIVASTU,Univastu India Limited,INE562X01013,,Bagging orders/contract,2022-03-17 20:06:03,"Univastu India Limited has has received an additional work order on 17th March 2022 of Rs. 48,51,16,473.00 /- (Rupees Forty Eight Crores fifty one lakhs sixteen thousand four hundred seventy three Only) including GST for MEP work of station 1 to 6 and BMS work of station 1 to 11 and depot, in its ongoing work contract of design and construction of balance work of elevated metro stations at Sector 34, (Kharghar),(Station 9) and Pendhar (Station 11) for Navi Mumbai Metro Line 1 from City and Industrial Development Corporation of Maharashtra Limited (CIDCO).",https://nsearchives.nseindia.com/corporate/UNIVASTU_17032022200559_NSE.pdf,True,485116473.0,govt,2022-03-21,451
NSE-equities,UNIVASTU,Univastu India Limited,INE562X01013,,Bagging orders/contract,2022-07-18 12:28:36,Univastu India Limited has informed the Exchange about Bagging orders/contract,https://nsearchives.nseindia.com/corporate/UNIVASTU_18072022122836_WOrkorder16.07.2022.pdf,True,,unclear,2022-07-18,533
NSE-equities,UNIVASTU,Univastu India Limited,INE562X01013,,Bagging orders/contract,2022-10-27 11:38:57,Univastu India Limited has informed the Exchange about Bagging orders/contract,https://nsearchives.nseindia.com/corporate/UNIVASTU_27102022113857_NSE.pdf,True,,unclear,2022-10-27,601
NSE-equities,UNIVASTU,Univastu India Limited,INE562X01013,,Updates,2023-04-28 16:07:31,Univastu India Limited has informed the Exchange regarding 'Work Order Intimation'.,https://nsearchives.nseindia.com/corporate/UNIVASTU_28042023160731_WorkOrder.pdf,True,,unclear,2023-05-02,723
NSE-equities,UNIVASTU,Univastu India Limited,INE562X01013,,Updates,2024-03-19 22:57:56,"Univastu India Limited has informed the Exchange regarding 'Company has received work order on 18th March, 2024 of Rs. 57,13,677.84/-  (Rs Fifty Seven Lakh thirteen thousand  six hundred seventy Seven ) plus taxes as appliacable  for Construction of Pavilion on the West side with Changing Rooms , VIP Dias , Gymnasium along with necessary Development Works at  Assagao ,Bardez ,Goa _ Balance Work '.",https://nsearchives.nseindia.com/corporate/UNIVASTU_19032024225756_workorder19032024.pdf,True,5713677.84,unclear,2024-03-20,948
NSE-equities,UNIVASTU,Univastu India Limited,INE562X01013,,Bagging/Receiving of orders/contracts,2026-01-08 16:25:16,Univastu India Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/UNIVASTU_08012026162500_WorkOrderfinal_07012026.pdf,True,,unclear,2026-01-09,1396
NSE-equities,UNIVASTU,Univastu India Limited,INE562X01013,,Bagging/Receiving of orders/contracts,2026-05-29 11:47:17,Univastu India Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/UNIVASTU_29052026114704_WOVikroli27052026UpdateSd.pdf,True,,unclear,2026-05-29,1488
NSE-equities,UNOMINDA,UNO Minda Limited,INE405E01023,,Updates,2023-08-12 21:12:53,"UNO Minda Limited has informed the Exchange regarding 'the Company has commissioned its new EV systems plant under subsidiary Uno Minda Buehler Motor Private Limited (UMBM) in Bawal, Haryana. The plant will manufacture traction motors/BLDC motors for EV 2-wheeler and 3-wheeler. UMBM has already received orders from OEMs and is expected to start supplies by Q3 FY24.'.",https://nsearchives.nseindia.com/corporate/UNOMINDA_12082023211254_intimation_under_Reg_30_Buehler_plant.pdf,True,,private,2023-08-14,797
NSE-sme,URBAN,Urban Enviro Waste Management Limited,,,Updates,2024-06-03 13:32:57,Urban Enviro Waste Management Limited has informed the Exchange regarding 'Update- Intimation of Work Order received from Government of Jammu & Kashmir'.,https://nsearchives.nseindia.com/corporate/URBAN_03062024133257_Letter_NSE_work_order_Amarnathji_yatra_2024.pdf,True,,govt,2024-06-03,996
NSE-sme,URBAN,Urban Enviro Waste Management Limited,,,Bagging/Receiving of orders/contracts,2026-01-09 15:46:22,Urban Enviro Waste Management Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/URBANENVIRO_09012026154614_Letter_NSE_work_order_Tiroda_New.pdf,True,,unclear,2026-01-12,1397
NSE-sme,URBAN,Urban Enviro Waste Management Limited,,,Bagging/Receiving of orders/contracts,2026-04-23 18:25:06,Urban Enviro Waste Management Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/URBANENVIRO_23042026182457_Letter_NSE_LOA_Pali.pdf,True,,unclear,2026-04-24,1465
NSE-equities,USK,Udayshivakumar Infra Limited,INE0N0Y01013,,Updates,2023-05-02 14:10:24,Udayshivakumar Infra Limited has informed the Exchange regarding 'Tender awarded by NHAI '.on 01.05.2023,https://nsearchives.nseindia.com/corporate/USK_02052023141024_LetterofawardNHAI01052023.pdf,True,,govt,2023-05-02,723
NSE-sme,UTKAL,Utkal Speciality Industries India Limited,,,Bagging/Receiving of orders/contracts,2026-06-25 15:23:44,Utkal Speciality Industries India Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/UTKALIPOSME_25062026151852_Reg_30_bagging_of_order_-_Utkal-F.pdf,True,,unclear,2026-06-25,1507
NSE-sme,UWCSL,Ultra Wiring Connectivity System Limited,,,Updates,2021-02-10 11:56:37,Ultra Wiring Connectivity System Limited has informed the Exchange regarding 'Receipt of orders for wiper blades'.,https://nsearchives.nseindia.com/corporate/UWCSL_10022021115637_Update.pdf,True,,unclear,2021-02-10,178
